UNIQUE_ID,Test ID,Shot X,Shot Y,Step Pitch X,Step Pitch Y,Map Shift X,Map Shift Y,Coordinate X,Coordinate Y,Wafer X,Wafer Y,Radius
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,21,1,4,23124.6,28349.4,0,7125.602,3854.1,-8875,26978.7,111648.202,114861.5308
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,22,1,4,23124.6,28349.4,0,7125.602,-11562.3,-14034,11562.3,106489.202,107115.0639
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,23,1,4,23124.6,28349.4,0,7125.602,11562.3,-11962,34686.9,108561.202,113968.0464
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,24,1,4,23124.6,28349.4,0,7125.602,-4887.6,-14174.7,18237,106348.502,107900.8436
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,25,1,4,23124.6,28349.4,0,7125.602,75,-14174.7,23199.6,106348.502,108849.5536
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,26,1,4,23124.6,28349.4,0,7125.602,6958.6,-14174.7,30083.2,106348.502,110521.5038
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,4,1,5,23124.6,28349.4,0,7125.602,11422,-14174.7,34546.6,134697.902,139057.5146
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,5,1,5,23124.6,28349.4,0,7125.602,-9350,-14174.7,13774.6,134697.902,135400.3856
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,6,1,5,23124.6,28349.4,0,7125.602,-1005,-4724.9,22119.6,144147.702,145834.9639
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,18,1,5,23124.6,28349.4,0,7125.602,-11321,-4724.9,11803.6,144147.702,144630.1662
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,19,1,5,23124.6,28349.4,0,7125.602,11311,-4724.9,34435.6,144147.702,148203.8142
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,20,1,5,23124.6,28349.4,0,7125.602,-3854.1,-8875,19270.5,139997.602,141317.659
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,21,1,5,23124.6,28349.4,0,7125.602,3854.1,-8875,26978.7,139997.602,142573.4155
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,22,1,5,23124.6,28349.4,0,7125.602,-11562.3,-14034,11562.3,134838.602,135333.423
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,23,1,5,23124.6,28349.4,0,7125.602,11562.3,-11962,34686.9,136910.602,141236.3054
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,24,1,5,23124.6,28349.4,0,7125.602,-4887.6,-14174.7,18237,134697.902,135926.8663
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,25,1,5,23124.6,28349.4,0,7125.602,75,-14174.7,23199.6,134697.902,136681.1847
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,26,1,5,23124.6,28349.4,0,7125.602,6958.6,-14174.7,30083.2,134697.902,138016.3893
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,1,2,-5,23124.6,28349.4,0,7125.602,-1005,4724.9,45244.2,-129896.498,137550.4919
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,2,2,-5,23124.6,28349.4,0,7125.602,-11422,14174.7,34827.2,-120446.698,125380.7837
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,3,2,-5,23124.6,28349.4,0,7125.602,9350,14174.7,55599.2,-120446.698,132660.0094
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,6,2,-5,23124.6,28349.4,0,7125.602,-1005,-4724.9,45244.2,-139346.298,146507.4346
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,7,2,-5,23124.6,28349.4,0,7125.602,-6959.6,14174.7,39289.6,-120446.698,126692.8559
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,8,2,-5,23124.6,28349.4,0,7125.602,-2117,14174.7,44132.2,-120446.698,128277.2705
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,9,2,-5,23124.6,28349.4,0,7125.602,4886.6,14174.7,51135.8,-120446.698,130852.1192
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,10,2,-5,23124.6,28349.4,0,7125.602,-11562.3,11962,34686.9,-122659.398,127469.6393
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,11,2,-5,23124.6,28349.4,0,7125.602,11562.3,14034,57811.5,-120587.398,133729.1669
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,12,2,-5,23124.6,28349.4,0,7125.602,-3854.1,8875,42395.1,-125746.398,132700.7955
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,13,2,-5,23124.6,28349.4,0,7125.602,3854.1,8875,50103.3,-125746.398,135360.6194
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,14,2,-5,23124.6,28349.4,0,7125.602,-11311,4724.9,34938.2,-129896.498,134513.1146
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,15,2,-5,23124.6,28349.4,0,7125.602,11311,4724.9,57560.2,-129896.498,142078.4178
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,16,2,-5,23124.6,28349.4,0,7125.602,-3854.1,1265,42395.1,-133356.398,139933.1033
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,17,2,-5,23124.6,28349.4,0,7125.602,3854.1,1265,50103.3,-133356.398,142457.9572
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,18,2,-5,23124.6,28349.4,0,7125.602,-11321,-4724.9,34928.2,-139346.298,143657.1262
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,20,2,-5,23124.6,28349.4,0,7125.602,-3854.1,-8875,42395.1,-143496.398,149628.0747
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,1,2,-4,23124.6,28349.4,0,7125.602,-1005,4724.9,45244.2,-101547.098,111170.3681
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,2,2,-4,23124.6,28349.4,0,7125.602,-11422,14174.7,34827.2,-92097.298,98462.40988
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,3,2,-4,23124.6,28349.4,0,7125.602,9350,14174.7,55599.2,-92097.298,107578.7309
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,4,2,-4,23124.6,28349.4,0,7125.602,11422,-14174.7,57671.2,-120446.698,133541.6578
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,5,2,-4,23124.6,28349.4,0,7125.602,-9350,-14174.7,36899.2,-120446.698,125972.0525
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,6,2,-4,23124.6,28349.4,0,7125.602,-1005,-4724.9,45244.2,-110996.898,119863.877
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,7,2,-4,23124.6,28349.4,0,7125.602,-6959.6,14174.7,39289.6,-92097.298,100127.8431
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,8,2,-4,23124.6,28349.4,0,7125.602,-2117,14174.7,44132.2,-92097.298,102125.2338
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,9,2,-4,23124.6,28349.4,0,7125.602,4886.6,14174.7,51135.8,-92097.298,105341.2661
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,10,2,-4,23124.6,28349.4,0,7125.602,-11562.3,11962,34686.9,-94309.998,100486.5999
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,11,2,-4,23124.6,28349.4,0,7125.602,11562.3,14034,57811.5,-92237.998,108857.7871
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,12,2,-4,23124.6,28349.4,0,7125.602,-3854.1,8875,42395.1,-97396.998,106223.9131
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,13,2,-4,23124.6,28349.4,0,7125.602,3854.1,8875,50103.3,-97396.998,109528.6076
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,14,2,-4,23124.6,28349.4,0,7125.602,-11311,4724.9,34938.2,-101547.098,107389.4358
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,15,2,-4,23124.6,28349.4,0,7125.602,11311,4724.9,57560.2,-101547.098,116726.1313
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,16,2,-4,23124.6,28349.4,0,7125.602,-3854.1,1265,42395.1,-105006.998,113242.2807
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,17,2,-4,23124.6,28349.4,0,7125.602,3854.1,1265,50103.3,-105006.998,116347.7989
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,18,2,-4,23124.6,28349.4,0,7125.602,-11321,-4724.9,34928.2,-110996.898,116362.754
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,19,2,-4,23124.6,28349.4,0,7125.602,11311,-4724.9,57560.2,-110996.898,125033.9473
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,20,2,-4,23124.6,28349.4,0,7125.602,-3854.1,-8875,42395.1,-115146.998,122703.609
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,21,2,-4,23124.6,28349.4,0,7125.602,3854.1,-8875,50103.3,-115146.998,125575.3631
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,22,2,-4,23124.6,28349.4,0,7125.602,-11562.3,-14034,34686.9,-120305.998,125206.6859
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,23,2,-4,23124.6,28349.4,0,7125.602,11562.3,-11962,57811.5,-118233.998,131610.9715
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,24,2,-4,23124.6,28349.4,0,7125.602,-4887.6,-14174.7,41361.6,-120446.698,127350.6538
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,25,2,-4,23124.6,28349.4,0,7125.602,75,-14174.7,46324.2,-120446.698,129047.815
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,26,2,-4,23124.6,28349.4,0,7125.602,6958.6,-14174.7,53207.8,-120446.698,131675.6509
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,1,2,-3,23124.6,28349.4,0,7125.602,-1005,4724.9,45244.2,-73197.698,86051.96468
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,2,2,-3,23124.6,28349.4,0,7125.602,-11422,14174.7,34827.2,-63747.898,72641.09277
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,3,2,-3,23124.6,28349.4,0,7125.602,9350,14174.7,55599.2,-63747.898,84587.62049
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,4,2,-3,23124.6,28349.4,0,7125.602,11422,-14174.7,57671.2,-92097.298,108664.0677
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,5,2,-3,23124.6,28349.4,0,7125.602,-9350,-14174.7,36899.2,-92097.298,99214.22912
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,6,2,-3,23124.6,28349.4,0,7125.602,-1005,-4724.9,45244.2,-82647.498,94221.26384
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,7,2,-3,23124.6,28349.4,0,7125.602,-6959.6,14174.7,39289.6,-63747.898,74883.02323
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,8,2,-3,23124.6,28349.4,0,7125.602,-2117,14174.7,44132.2,-63747.898,77533.5126
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,9,2,-3,23124.6,28349.4,0,7125.602,4886.6,14174.7,51135.8,-63747.898,81723.09674
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,10,2,-3,23124.6,28349.4,0,7125.602,-11562.3,11962,34686.9,-65960.598,74525.03955
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,11,2,-3,23124.6,28349.4,0,7125.602,11562.3,14034,57811.5,-63888.598,86162.1871
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,12,2,-3,23124.6,28349.4,0,7125.602,-3854.1,8875,42395.1,-69047.598,81024.16487
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,13,2,-3,23124.6,28349.4,0,7125.602,3854.1,8875,50103.3,-69047.598,85310.67612
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,14,2,-3,23124.6,28349.4,0,7125.602,-11311,4724.9,34938.2,-73197.698,81108.45093
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,15,2,-3,23124.6,28349.4,0,7125.602,11311,4724.9,57560.2,-73197.698,93118.63195
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,16,2,-3,23124.6,28349.4,0,7125.602,-3854.1,1265,42395.1,-76657.598,87599.83924
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,17,2,-3,23124.6,28349.4,0,7125.602,3854.1,1265,50103.3,-76657.598,91579.08059
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,18,2,-3,23124.6,28349.4,0,7125.602,-11321,-4724.9,34928.2,-82647.498,89725.06941
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,19,2,-3,23124.6,28349.4,0,7125.602,11311,-4724.9,57560.2,-82647.498,100716.3619
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,20,2,-3,23124.6,28349.4,0,7125.602,-3854.1,-8875,42395.1,-86797.598,96597.96852
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,21,2,-3,23124.6,28349.4,0,7125.602,3854.1,-8875,50103.3,-86797.598,100220.5752
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,22,2,-3,23124.6,28349.4,0,7125.602,-11562.3,-14034,34686.9,-91956.598,98281.2136
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,23,2,-3,23124.6,28349.4,0,7125.602,11562.3,-11962,57811.5,-89884.598,106870.9993
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,24,2,-3,23124.6,28349.4,0,7125.602,-4887.6,-14174.7,41361.6,-92097.298,100958.8741
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,25,2,-3,23124.6,28349.4,0,7125.602,75,-14174.7,46324.2,-92097.298,103091.4342
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,26,2,-3,23124.6,28349.4,0,7125.602,6958.6,-14174.7,53207.8,-92097.298,106362.5041
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,1,2,-2,23124.6,28349.4,0,7125.602,-1005,4724.9,45244.2,-44848.298,63705.63136
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,2,2,-2,23124.6,28349.4,0,7125.602,-11422,14174.7,34827.2,-35398.498,49658.71042
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,3,2,-2,23124.6,28349.4,0,7125.602,9350,14174.7,55599.2,-35398.498,65911.49142
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,4,2,-2,23124.6,28349.4,0,7125.602,11422,-14174.7,57671.2,-63747.898,85963.7238
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,5,2,-2,23124.6,28349.4,0,7125.602,-9350,-14174.7,36899.2,-63747.898,73656.94441
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,6,2,-2,23124.6,28349.4,0,7125.602,-1005,-4724.9,45244.2,-54298.098,70677.58541
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,7,2,-2,23124.6,28349.4,0,7125.602,-6959.6,14174.7,39289.6,-35398.498,52884.08389
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,8,2,-2,23124.6,28349.4,0,7125.602,-2117,14174.7,44132.2,-35398.498,56574.77121
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,9,2,-2,23124.6,28349.4,0,7125.602,4886.6,14174.7,51135.8,-35398.498,62192.63383
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,10,2,-2,23124.6,28349.4,0,7125.602,-11562.3,11962,34686.9,-37611.198,51164.27706
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,11,2,-2,23124.6,28349.4,0,7125.602,11562.3,14034,57811.5,-35539.198,67861.65432
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,12,2,-2,23124.6,28349.4,0,7125.602,-3854.1,8875,42395.1,-40698.198,58768.08508
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,13,2,-2,23124.6,28349.4,0,7125.602,3854.1,8875,50103.3,-40698.198,64549.85663
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,14,2,-2,23124.6,28349.4,0,7125.602,-11311,4724.9,34938.2,-44848.298,56851.10072
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,15,2,-2,23124.6,28349.4,0,7125.602,11311,4724.9,57560.2,-44848.298,72969.48991
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,16,2,-2,23124.6,28349.4,0,7125.602,-3854.1,1265,42395.1,-48308.198,64273.06199
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,17,2,-2,23124.6,28349.4,0,7125.602,3854.1,1265,50103.3,-48308.198,69599.01339
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,18,2,-2,23124.6,28349.4,0,7125.602,-11321,-4724.9,34928.2,-54298.098,64562.08331
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,19,2,-2,23124.6,28349.4,0,7125.602,11311,-4724.9,57560.2,-54298.098,79129.38816
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,20,2,-2,23124.6,28349.4,0,7125.602,-3854.1,-8875,42395.1,-58448.198,72204.82223
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,21,2,-2,23124.6,28349.4,0,7125.602,3854.1,-8875,50103.3,-58448.198,76983.97574
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,22,2,-2,23124.6,28349.4,0,7125.602,-11562.3,-14034,34686.9,-63607.198,72450.37384
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,23,2,-2,23124.6,28349.4,0,7125.602,11562.3,-11962,57811.5,-61535.198,84431.92598
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,24,2,-2,23124.6,28349.4,0,7125.602,-4887.6,-14174.7,41361.6,-63747.898,75990.63399
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,25,2,-2,23124.6,28349.4,0,7125.602,75,-14174.7,46324.2,-63747.898,78801.81473
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,26,2,-2,23124.6,28349.4,0,7125.602,6958.6,-14174.7,53207.8,-63747.898,83035.32068
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,1,2,-1,23124.6,28349.4,0,7125.602,-1005,4724.9,45244.2,-16498.898,48158.60535
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,2,2,-1,23124.6,28349.4,0,7125.602,-11422,14174.7,34827.2,-7049.098,35533.41586
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,3,2,-1,23124.6,28349.4,0,7125.602,9350,14174.7,55599.2,-7049.098,56044.27556
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,4,2,-1,23124.6,28349.4,0,7125.602,11422,-14174.7,57671.2,-35398.498,67668.46363
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,5,2,-1,23124.6,28349.4,0,7125.602,-9350,-14174.7,36899.2,-35398.498,51133.20468
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,6,2,-1,23124.6,28349.4,0,7125.602,-1005,-4724.9,45244.2,-25948.698,52157.19089
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,7,2,-1,23124.6,28349.4,0,7125.602,-6959.6,14174.7,39289.6,-7049.098,39916.94441
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,8,2,-1,23124.6,28349.4,0,7125.602,-2117,14174.7,44132.2,-7049.098,44691.61957
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,9,2,-1,23124.6,28349.4,0,7125.602,4886.6,14174.7,51135.8,-7049.098,51619.3745
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,10,2,-1,23124.6,28349.4,0,7125.602,-11562.3,11962,34686.9,-9261.798,35902.11601
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,11,2,-1,23124.6,28349.4,0,7125.602,11562.3,14034,57811.5,-7189.798,58256.8685
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,12,2,-1,23124.6,28349.4,0,7125.602,-3854.1,8875,42395.1,-12348.798,44156.96226
