UNIQUE_ID,UNIQUE_ID2,UNIQUE_ID3,UNIQUE_ID4,STEPSEQ,LOT_ID,Wafer,P_EQPID,Photo_PPID,P_TIME,M_TIME,ChuckID,ReticleID,Base_EQP1,MMO_MRC_EQP,GROUP,TEST,DieX,DieY,STEP_PITCH_X,STEP_PITCH_Y,MAP_SHIFT_X,MAP_SHIFT_Y,coordinate_X,coordinate_Y,fcp_x,fcp_y,wf_x,wf_y,radius,CHIP_X_NUM,CHIP_Y_NUM,Outlier_Spec_Ratio,Dmargin_X,Dmargin_Y,X_reg,Y_reg,MRC_X,MRC_Y,MRC_RX,MRC_RY,PSM_X,PSM_Y
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_1_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_0_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,1,0,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,25398.037,0.0,25398.037,-2313.7,25503.205507217503,4,5,1.5,0.005,0.0025,-0.000488,7.80000000000001e-05,0.0,-0.00076665,0.0,-0.00071,0.0,5.6649999999999995e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_1_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_3_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,1,3,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,25398.037,98820.0,25398.037,96506.3,99792.41565942459,4,5,1.5,0.005,0.0025,7.1e-05,-0.001655,0.0,-0.00033927,0.0,-0.00071,0.0,-0.00037073
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_1_4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_4_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,1,4,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,25398.037,131760.0,25398.037,129446.3,131914.38461041072,4,5,1.5,0.005,0.0025,0.000579,-0.001796,0.0,-0.000954,0.0,-0.00071,0.0,0.00024399999999999997
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_2_-4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-4_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,2,-4,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,47981.717000000004,-131760.0,47981.717000000004,-134073.7,142400.85041163937,4,5,1.5,0.005,0.0025,-0.001555,0.003115,0.0,-0.00138382,0.0,-0.00071,0.0,0.00067382
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_2_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,2,-2,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,47981.717000000004,-65880.0,47981.717000000004,-68193.7,83382.40753275291,4,5,1.5,0.005,0.0025,0.000134,-8.5e-05,0.0,-0.00061522,0.0,-0.00071,0.0,-9.478000000000004e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_2_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,2,-1,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,47981.717000000004,-32940.0,47981.717000000004,-35253.7,59540.478079690365,4,5,1.5,0.005,0.0025,-0.000304,0.000306,0.0,-0.0008217,0.0,-0.00071,0.0,0.00011169999999999995
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_2_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,2,1,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,47981.717000000004,32940.0,47981.717000000004,30626.3,56922.89010545836,4,5,1.5,0.005,0.0025,0.000289,-0.000468,0.0,-0.00077977,0.0,-0.00071,0.0,6.977000000000003e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_2_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,2,2,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,47981.717000000004,65880.0,47981.717000000004,63566.3,79642.44886967057,4,5,1.5,0.005,0.0025,7.6e-05,-0.000716,0.0,-0.00085994,0.0,-0.00071,0.0,0.00014994
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_2_4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_4_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,2,4,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,47981.717000000004,131760.0,47981.717000000004,129446.3,138052.8512923876,4,5,1.5,0.005,0.0025,0.00052,-0.002902,0.0,-8.60300000000001e-05,0.0,-0.00071,0.0,-0.00062397
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_3_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_-3_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,3,-3,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,70565.39700000001,-98820.0,70565.39700000001,-101133.7,123318.69497143412,4,5,1.5,0.005,0.0025,-0.001001,0.000381,0.0,-0.00016041,0.0,-0.00071,0.0,-0.00054959
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_3_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_-1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,3,-1,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,70565.39700000001,-32940.0,70565.39700000001,-35253.7,78881.5480163619,4,5,1.5,0.005,0.0025,-0.000144,-0.000375,0.0,-0.00032164,0.0,-0.00071,0.0,-0.00038836000000000003
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_3_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_3_2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,3,2,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,70565.39700000001,65880.0,70565.39700000001,63566.3,94974.46893485433,4,5,1.5,0.005,0.0025,-0.000621,-0.00131,0.0,-0.00033368,0.0,-0.00071,0.0,-0.00037632000000000003
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_4_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_4_0_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,4,0,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,93149.077,0.0,93149.077,-2313.7,93177.80719485691,4,5,1.5,0.005,0.0025,-0.000795,-0.000615,0.0,-0.00058872,0.0,-0.00071,0.0,-0.00012127999999999998
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_4_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_4_3_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,4,3,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,93149.077,98820.0,93149.077,96506.3,134127.61268896845,4,5,1.5,0.005,0.0025,-0.001519,-0.001721,0.0,-0.00078574,0.0,-0.00071,0.0,7.574000000000003e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_5_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_-1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,5,-1,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,115732.757,-32940.0,115732.757,-35253.7,120983.03354814282,4,5,1.5,0.005,0.0025,-0.001052,-0.000203,0.0,-0.00035032,0.0,-0.00071,0.0,-0.00035968
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_5_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,5,1,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,115732.757,32940.0,115732.757,30626.3,119716.50385185432,4,5,1.5,0.005,0.0025,-0.002162,-0.001096,0.0,-0.00066795,0.0,-0.00071,0.0,-4.2049999999999965e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_5_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_5_2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,5,2,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,115732.757,65880.0,115732.757,63566.3,132040.69652387875,4,5,1.5,0.005,0.0025,-0.003201,-0.001249,0.0,-0.00058166,0.0,-0.00071,0.0,-0.00012834
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_1_6_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_6_-1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,1,6,-1,22583.68,32940.0,2814.357,0.0,0.0,-2313.7,138316.437,-32940.0,138316.437,-35253.7,142738.4324842646,4,5,1.5,0.005,0.0025,-0.003271,0.000321,0.0,-0.00123131,0.0,-0.00071,0.0,0.00052131
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-6_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_-6_-1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,2,-6,-1,22583.68,32940.0,2814.357,0.0,-10237.04,16470.0,-132687.72300000003,-32940.0,-142924.76300000004,-16470.0,143870.5973387411,4,5,1.5,0.005,0.0025,0.001677,-0.000155,0.0,5.569e-05,0.0,0.0002,0.0,0.00014431
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-6_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_-6_0_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,2,-6,0,22583.68,32940.0,2814.357,0.0,-10237.04,16470.0,-132687.72300000003,0.0,-142924.76300000004,16470.0,143870.5973387411,4,5,1.5,0.005,0.0025,0.001696,-0.002119,0.0,0.00077095,0.0,0.0002,0.0,-0.00057095
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-5_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_-5_-2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,2,-5,-2,22583.68,32940.0,2814.357,0.0,-10237.04,16470.0,-110104.04299999999,-65880.0,-120341.08299999998,-49410.0,130089.67813632597,4,5,1.5,0.005,0.0025,0.001598,0.001054,0.0,-0.00051371,0.0,0.0002,0.0,0.00071371
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-5_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_-5_-1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,2,-5,-1,22583.68,32940.0,2814.357,0.0,-10237.04,16470.0,-110104.04299999999,-32940.0,-120341.08299999998,-16470.0,121462.90445075354,4,5,1.5,0.005,0.0025,0.001579,0.000318,0.0,0.00020232,0.0,0.0002,0.0,-2.3199999999999913e-06
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-5_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_-5_0_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,2,-5,0,22583.68,32940.0,2814.357,0.0,-10237.04,16470.0,-110104.04299999999,0.0,-120341.08299999998,16470.0,121462.90445075354,4,5,1.5,0.005,0.0025,0.001639,-0.000579,0.0,-8.37e-05,0.0,0.0002,0.0,0.0002837
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-5_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_-5_1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,2,-5,1,22583.68,32940.0,2814.357,0.0,-10237.04,16470.0,-110104.04299999999,32940.0,-120341.08299999998,49410.0,130089.67813632597,4,5,1.5,0.005,0.0025,0.001092,-0.00069,0.0,0.00034536,0.0,0.0002,0.0,-0.00014536
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-4_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_-4_-3_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,2,-4,-3,22583.68,32940.0,2814.357,0.0,-10237.04,16470.0,-87520.363,-98820.0,-97757.40299999999,-82350.0,127820.31271008692,4,5,1.5,0.005,0.0025,0.00099,0.000396,0.0,0.00028461,0.0,0.0002,0.0,-8.460999999999996e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-4_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_-4_-2_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,2,-4,-2,22583.68,32940.0,2814.357,0.0,-10237.04,16470.0,-87520.363,-65880.0,-97757.40299999999,-49410.0,109534.73394911957,4,5,1.5,0.005,0.0025,0.000928,-0.000162,0.0,0.00024699,0.0,0.0002,0.0,-4.698999999999998e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_2_-4_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_-4_-1_E1,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,E1,2,-4,-1,22583.68,32940.0,2814.357,0.0,-10237.04,16470.0,-87520.363,-32940.0,-97757.40299999999,-16470.0,99135.11356378428,4,5,1.5,0.005,0.0025,0.000617,-3.00000000000002e-06,0.0,7.472e-05,0.0,0.0002,0.0,0.00012528000000000002
